Movie_Name,Genre,City,Screen_Type,Show_Time,Total_Seats,Tickets_Sold,Occupancy_Rate,Ticket_Price,Ticket_Sales,Concession_Sales,Total_Revenue,Show_Date
In back form,Drama,Houston,Standard,Morning,150,87,0.5807193732841603,10,870,424.03406691241713,1294.034066912417,2025-03-12
Realize number,Action,Miami,3D,Morning,100,31,0.31772264317535415,15,465,183.7404872882008,648.7404872882008,2024-08-24
Different too compare production,Horror,Houston,3D,Afternoon,150,77,0.5176912638388558,15,1155,250.85723133179349,1405.8572313317934,2024-09-08
Detail,Comedy,Chicago,Standard,Late Night,200,122,0.6139267351711671,10,1220,727.746963563525,1947.746963563525,2024-06-03
Any television test,Action,New York,3D,Late Night,200,124,0.62397845879961,15,1860,449.24759428555296,2309.247594285553,2025-02-12
Security matter,Drama,Houston,IMAX,Afternoon,200,89,0.44584872886110627,18,1602,278.1510784302698,1880.1510784302698,2024-09-03
Force early line,Drama,Miami,3D,Morning,150,118,0.789856176129705,15,1770,815.8807088095647,2585.8807088095646,2024-05-05
Paper region,Action,Los Angeles,IMAX,Afternoon,200,94,0.47007377276782486,18,1692,441.01805094974407,2133.018050949744,2025-03-12
Effort seek pay,Action,Chicago,Standard,Afternoon,100,74,0.7454185800790105,10,740,242.500678666502,982.500678666502,2024-08-19
Himself near wind fire,Horror,Houston,IMAX,Evening,150,114,0.7640791542807527,18,2052,581.2987420084464,2633.2987420084464,2025-01-03
Since again,Action,Chicago,IMAX,Morning,150,75,0.5030659035234295,18,1350,327.6057443694005,1677.6057443694006,2024-05-11
Leave property,Drama,Chicago,IMAX,Afternoon,150,129,0.8662966338914267,18,2322,635.5186315876073,2957.518631587607,2025-01-30
Pressure garden,Horror,Miami,Standard,Afternoon,150,63,0.42095447523652796,10,630,418.97465010442704,1048.974650104427,2024-04-26
World speech out,Sci-Fi,Miami,3D,Morning,200,147,0.7378731260415002,15,2205,557.7532668840254,2762.7532668840254,2025-02-20
Who four,Drama,Miami,Standard,Afternoon,200,150,0.7500873477064467,10,1500,1041.8207682229747,2541.820768222975,2024-10-26
Peace per,Horror,Chicago,IMAX,Afternoon,100,49,0.49940696863850326,18,882,244.89135099502698,1126.891350995027,2024-09-23
Standard born,Drama,Chicago,IMAX,Late Night,200,161,0.8088697950096493,18,2898,948.1522085545057,3846.1522085545057,2024-09-22
Drop significant rock,Sci-Fi,Houston,IMAX,Late Night,100,56,0.562493022810157,18,1008,176.17285764941198,1184.172857649412,2024-11-02
Minute develop,Sci-Fi,Los Angeles,3D,Afternoon,150,96,0.6433040443919785,15,1440,370.9967174952094,1810.9967174952094,2025-03-15
Avoid resource,Drama,Los Angeles,IMAX,Morning,150,95,0.6390482758156831,18,1710,291.15268211617246,2001.1526821161724,2024-12-10
Short,Horror,Chicago,Standard,Morning,200,115,0.5798536887794178,10,1150,804.5621579122457,1954.5621579122458,2024-10-21
Agree,Drama,Houston,3D,Evening,200,164,0.8216212409739673,15,2460,771.3570724070028,3231.3570724070028,2024-09-07
Window still amount,Horror,Chicago,IMAX,Afternoon,150,107,0.7190233080828319,18,1926,480.6959961929256,2406.6959961929256,2024-08-20
Without spend form,Sci-Fi,Miami,Standard,Afternoon,150,50,0.3377202040142729,10,500,226.31266457591641,726.3126645759164,2025-02-22
Notice method family radio,Sci-Fi,Houston,Standard,Evening,100,89,0.8956510364317228,10,890,621.3493067562042,1511.3493067562042,2024-06-25
Country star simple,Sci-Fi,New York,IMAX,Morning,150,52,0.3506262017946489,18,936,177.56446283498573,1113.5644628349858,2024-04-28
Charge those,Horror,Miami,Standard,Morning,200,150,0.7548819306512485,10,1500,798.7401491666018,2298.740149166602,2024-07-06
Interesting before,Horror,New York,Standard,Evening,100,86,0.8690057705241374,10,860,334.67050358091893,1194.6705035809189,2024-06-03
Phone property cost,Action,Houston,Standard,Late Night,100,43,0.43635503546772025,10,430,276.29093272065194,706.2909327206519,2024-10-07
Cause think blood,Horror,New York,3D,Late Night,200,107,0.5383778568068123,15,1605,622.2413614975203,2227.2413614975203,2024-08-06
Indeed per deal,Comedy,Houston,IMAX,Evening,200,106,0.5341442997271096,18,1908,438.24827523131864,2346.2482752313185,2024-10-05
Response present,Comedy,Chicago,3D,Late Night,100,56,0.5677618454566897,15,840,369.6419447334798,1209.6419447334797,2024-11-08
Majority everything,Action,Houston,IMAX,Morning,100,55,0.5537948573721387,18,990,338.91222821451174,1328.9122282145117,2024-04-27
Ahead picture,Drama,Miami,Standard,Evening,100,81,0.8169490798404009,10,810,553.7680321141238,1363.7680321141238,2025-01-15
What director next truth,Comedy,Houston,IMAX,Late Night,200,159,0.7965463119179412,18,2862,886.8602517705416,3748.8602517705417,2024-07-16
Alone go south,Comedy,New York,Standard,Late Night,200,161,0.8093525716184934,10,1610,734.4251329706387,2344.4251329706385,2024-11-08
Gun rise,Sci-Fi,Los Angeles,3D,Evening,100,61,0.6156747960132547,15,915,289.72598722842747,1204.7259872284276,2024-09-20
Natural yeah sort approach,Sci-Fi,New York,Standard,Afternoon,100,56,0.5686167189383208,10,560,309.4427993389454,869.4427993389454,2025-04-23
Day sound scientist,Sci-Fi,Houston,Standard,Evening,100,44,0.4474842711668574,10,440,298.97125346022256,738.9712534602226,2025-01-21
Hot today,Action,Los Angeles,IMAX,Morning,150,71,0.47911949002557164,18,1278,216.2768268779362,1494.2768268779362,2024-06-29
Citizen direction,Sci-Fi,Miami,IMAX,Morning,200,148,0.7447277449646186,18,2664,765.8541120364657,3429.8541120364657,2025-01-02
Beyond identify,Action,New York,Standard,Late Night,200,168,0.8423374235322347,10,1680,997.3616780618448,2677.361678061845,2024-12-02
Central rest even ten,Comedy,Houston,Standard,Evening,100,51,0.5148476692180116,10,510,286.1146348057202,796.1146348057202,2025-01-13
Draw for girl,Sci-Fi,Los Angeles,3D,Afternoon,100,51,0.5111303611270659,15,765,301.16777464096174,1066.1677746409619,2024-06-19
Own first,Drama,Houston,3D,Morning,100,59,0.5960391364561609,15,885,397.65431083686354,1282.6543108368635,2025-03-16
Describe citizen raise,Action,New York,Standard,Morning,150,96,0.642024173822941,10,960,644.0444257618745,1604.0444257618747,2025-02-21
People cultural radio,Drama,New York,IMAX,Afternoon,150,71,0.4785594720117531,18,1278,467.06775995566153,1745.0677599556616,2024-06-22
Would piece with if,Drama,New York,IMAX,Late Night,100,66,0.6636091566696134,18,1188,301.1712550712923,1489.1712550712923,2025-04-10
Report,Action,Houston,IMAX,Late Night,150,79,0.5289240979393626,18,1422,540.1126266845745,1962.1126266845745,2024-10-23
National appear,Horror,New York,IMAX,Late Night,150,89,0.5978321593682581,18,1602,492.54444011565784,2094.544440115658,2024-10-30
Add range,Drama,Houston,IMAX,Afternoon,100,68,0.6819426372005549,18,1224,449.7895823761833,1673.7895823761833,2025-04-11
His between,Action,Miami,Standard,Morning,150,90,0.6009633404716407,10,900,627.7462479832927,1527.7462479832927,2025-01-07
Husband show,Comedy,Houston,Standard,Morning,200,106,0.5345421164210147,10,1060,632.4794555001589,1692.479455500159,2024-08-24
Identify less,Sci-Fi,New York,IMAX,Morning,100,58,0.5835585294111254,18,1044,294.1748218441365,1338.1748218441364,2024-12-04
Large eat,Action,Los Angeles,IMAX,Evening,100,68,0.6867455561191996,18,1224,212.02335221388046,1436.0233522138806,2024-12-10
Drive speech one,Comedy,Los Angeles,IMAX,Morning,150,81,0.5444983455176808,18,1458,331.66794025920524,1789.6679402592054,2024-06-16
Property various be,Sci-Fi,Los Angeles,IMAX,Evening,200,132,0.6611805905999346,18,2376,551.4014232650333,2927.4014232650334,2024-05-20
Congress city oil,Comedy,Houston,3D,Late Night,150,125,0.8397970755757075,15,1875,461.4797577182816,2336.4797577182817,2024-05-30
Wait cup cultural,Sci-Fi,Chicago,3D,Morning,200,136,0.6841379171911858,15,2040,577.5023104706056,2617.5023104706056,2024-09-27
Professional peace,Horror,Los Angeles,Standard,Late Night,150,83,0.5556779522956259,10,830,389.6807908265403,1219.6807908265403,2024-07-18
Method successful short,Sci-Fi,Chicago,3D,Morning,150,105,0.7045431606766104,15,1575,495.3114497950876,2070.3114497950874,2025-04-04
Design should,Action,Miami,3D,Evening,150,97,0.6499270765365984,15,1455,355.89263252248224,1810.8926325224822,2025-02-27
Camera happen,Sci-Fi,New York,Standard,Evening,150,131,0.8759686956379962,10,1310,546.7801382275984,1856.7801382275984,2025-04-08
Too TV stage wear,Action,Miami,3D,Late Night,100,65,0.6554463288297141,15,975,241.7751013513693,1216.7751013513694,2024-09-25
Identify far per,Drama,Chicago,3D,Afternoon,100,58,0.5839046783993657,15,870,190.85255683900954,1060.8525568390096,2025-01-16
Child hundred friend,Drama,Chicago,3D,Afternoon,100,66,0.6671575388715416,15,990,200.5431118913556,1190.5431118913557,2024-11-12
Company movie,Comedy,New York,Standard,Evening,150,69,0.4643685771897251,10,690,363.62151372049806,1053.6215137204981,2024-11-22
Stay outside,Horror,Chicago,IMAX,Morning,150,64,0.43098487966352916,18,1152,346.06128923831017,1498.06128923831,2025-03-29
And hold,Sci-Fi,Miami,IMAX,Morning,150,63,0.42091124904014166,18,1134,369.4989370792501,1503.49893707925,2025-01-05
Activity store,Horror,New York,Standard,Late Night,150,93,0.621441464214556,10,930,581.5827444723633,1511.5827444723632,2024-12-09
Worry series speak notice,Horror,Los Angeles,IMAX,Morning,150,128,0.8598772499227638,18,2304,407.9574241266621,2711.957424126662,2024-12-29
Everything,Action,Chicago,3D,Morning,150,140,0.9346950219288948,15,2100,515.8382482588379,2615.8382482588377,2024-12-14
Word discussion great,Comedy,Chicago,Standard,Late Night,200,139,0.6957076652161136,10,1390,428.8253959304133,1818.8253959304134,2025-02-19
Many local others indeed,Horror,New York,Standard,Morning,150,101,0.6751266712416685,10,1010,355.94745260494733,1365.9474526049473,2024-12-28
Debate list protect,Drama,Houston,IMAX,Morning,200,65,0.32984133987708913,18,1170,199.23079593522897,1369.230795935229,2024-08-29
Determine reason,Drama,Houston,IMAX,Late Night,150,77,0.5185989300398968,18,1386,328.6944158385487,1714.6944158385486,2024-12-19
Defense,Sci-Fi,Chicago,3D,Morning,150,72,0.4818324372137641,15,1080,358.21975696346425,1438.2197569634643,2024-09-17
Guy local,Horror,New York,3D,Evening,150,91,0.6068728602623326,15,1365,581.9167218607616,1946.9167218607618,2024-07-03
Begin service,Action,New York,3D,Morning,100,57,0.5747784272122816,15,855,181.90620640072294,1036.906206400723,2024-10-05
Similar door thousand,Drama,New York,IMAX,Morning,200,105,0.5291864133454309,18,1890,619.1864110751944,2509.1864110751944,2024-10-16
Issue arm,Comedy,Los Angeles,IMAX,Morning,200,60,0.30310502844363185,18,1080,396.546356342343,1476.546356342343,2025-01-05
Operation rock send market,Action,Chicago,Standard,Morning,150,106,0.71218653841763,10,1060,692.5274029136916,1752.5274029136917,2024-09-16
One shoulder happen,Drama,New York,IMAX,Morning,100,43,0.43908854613902903,18,774,174.36106652501658,948.3610665250166,2025-03-09
Keep get probably and,Comedy,Miami,3D,Evening,100,73,0.7358870296166724,15,1095,389.3683356234624,1484.3683356234624,2024-06-27
Hair often while appear,Comedy,New York,IMAX,Evening,200,200,1.0,18,3600,1310.2387300142866,4910.238730014286,2024-05-18
Quality collection alone,Action,Houston,Standard,Late Night,200,92,0.4620923112620365,10,920,470.1527255215692,1390.1527255215692,2024-11-19
Trial company even American,Drama,Miami,3D,Late Night,150,33,0.22045687158805055,15,495,200.98900455589686,695.9890045558968,2024-12-19
Republican have you,Drama,Houston,IMAX,Morning,150,83,0.5570993667179833,18,1494,485.17861696696053,1979.1786169669606,2024-08-22
Pay city often sort,Comedy,Chicago,Standard,Afternoon,200,153,0.7651439452497857,10,1530,506.74623797825257,2036.7462379782526,2024-12-23
Available challenge however,Action,Houston,IMAX,Afternoon,200,178,0.893752118133089,18,3204,687.888453284823,3891.888453284823,2024-09-30
Poor customer someone grow,Action,Houston,IMAX,Late Night,150,62,0.4155675608321374,18,1116,237.74804158412562,1353.7480415841255,2024-11-27
Likely part case,Drama,Miami,Standard,Evening,200,154,0.7745048834854782,10,1540,741.6775306735801,2281.67753067358,2025-01-19
Data firm lay,Comedy,Los Angeles,Standard,Morning,100,53,0.530203431482992,10,530,353.33981574395654,883.3398157439565,2024-07-18
Necessary project member,Horror,Houston,3D,Afternoon,100,58,0.5841077468543796,15,870,189.9243199859449,1059.924319985945,2025-03-30
Clearly card despite,Sci-Fi,Houston,IMAX,Evening,200,200,1.0,18,3600,681.6514798837287,4281.651479883729,2024-11-29
Up piece provide,Comedy,Houston,IMAX,Morning,100,37,0.374554450740727,18,666,243.32651204023756,909.3265120402375,2025-02-19
Dinner bar,Horror,Los Angeles,3D,Morning,200,127,0.638060949224186,15,1905,650.6897878791509,2555.689787879151,2024-09-08
Teacher instead meet,Sci-Fi,Chicago,3D,Morning,100,67,0.670153975764815,15,1005,295.98639157142435,1300.9863915714243,2024-08-18
Hard federal scientist,Sci-Fi,Los Angeles,IMAX,Late Night,150,114,0.762867948740902,18,2052,573.614631833026,2625.614631833026,2024-10-04
Make,Drama,New York,3D,Evening,100,71,0.7146974730206342,15,1065,226.95416984117458,1291.9541698411745,2024-12-02
Lead rate,Comedy,Houston,Standard,Late Night,150,96,0.6462075809256154,10,960,360.74865933234815,1320.748659332348,2024-12-01
Music design,Sci-Fi,Los Angeles,Standard,Evening,200,128,0.6412527148867313,10,1280,636.7315083260287,1916.7315083260287,2024-08-26
Professor my,Comedy,Houston,IMAX,Morning,100,64,0.6403690411867661,18,1152,248.21241972959118,1400.2124197295911,2024-07-17
Care stuff white,Comedy,New York,IMAX,Evening,100,64,0.6485211586753884,18,1152,328.22572155195616,1480.2257215519562,2024-09-29
Little,Horror,Chicago,IMAX,Late Night,150,103,0.6932357834784076,18,1854,350.73736004973927,2204.7373600497394,2024-06-16
There tree,Comedy,Chicago,3D,Afternoon,100,54,0.5445584495934549,15,810,237.08875246025792,1047.0887524602579,2024-11-02
Anyone do,Action,Chicago,Standard,Evening,100,75,0.7565650590853279,10,750,280.52364774772553,1030.5236477477256,2025-03-20
Recognize place option,Comedy,Miami,3D,Evening,100,69,0.6956105779472532,15,1035,293.9710497265915,1328.9710497265914,2024-08-24
Safe space pattern,Drama,New York,IMAX,Afternoon,150,115,0.7689075376158252,18,2070,410.24348141723715,2480.243481417237,2024-06-06
Food,Horror,New York,Standard,Late Night,150,88,0.592290941461727,10,880,271.33105038468017,1151.33105038468,2024-11-23
Trial plant difference inside,Action,Chicago,IMAX,Afternoon,200,66,0.3340451297689678,18,1188,290.96592229574145,1478.9659222957414,2025-03-20
Eye standard,Horror,Houston,Standard,Morning,100,78,0.7892882251070987,10,780,381.44129230177725,1161.4412923017771,2025-01-14
Democratic know,Comedy,New York,IMAX,Evening,200,112,0.5641401548706071,18,2016,561.4096189361253,2577.4096189361253,2025-02-06
Some explain specific,Drama,Los Angeles,IMAX,Morning,200,100,0.5019350492026771,18,1800,434.27094057982066,2234.2709405798205,2024-07-20
Home cut,Sci-Fi,Houston,Standard,Evening,150,91,0.6106508058934761,10,910,514.4807018122342,1424.4807018122342,2024-11-04
Teach during,Action,Chicago,3D,Late Night,150,120,0.8061657139756225,15,1800,504.5443357592481,2304.544335759248,2024-12-10
House less enjoy,Action,Chicago,Standard,Late Night,150,41,0.27964886790319565,10,410,235.46860183154539,645.4686018315454,2024-06-26
Financial serious respond,Comedy,New York,IMAX,Late Night,200,200,1.0,18,3600,1395.26965106507,4995.26965106507,2024-05-29
Pick pressure player much,Comedy,Chicago,3D,Morning,200,151,0.7584085213599078,15,2265,900.5715073664999,3165.5715073664996,2024-07-21
Alone for,Action,Houston,3D,Afternoon,100,63,0.6334858371193739,15,945,421.0031084463986,1366.0031084463985,2025-03-10
Down smile,Drama,Houston,Standard,Morning,200,118,0.591765899907557,10,1180,674.3943201392929,1854.3943201392929,2024-07-09
Wonder myself year,Drama,Houston,Standard,Afternoon,200,128,0.6428331112286485,10,1280,562.6086688537403,1842.6086688537403,2024-10-27
Little for huge,Drama,Chicago,3D,Late Night,150,101,0.6781683642569007,15,1515,379.9913564369409,1894.9913564369408,2024-10-04
Morning central together,Sci-Fi,Miami,Standard,Evening,100,79,0.7967823378925085,10,790,373.9732409069329,1163.973240906933,2025-02-05
Since add,Drama,Houston,Standard,Evening,100,78,0.7833406699005172,10,780,536.4746056988871,1316.474605698887,2025-02-02
Capital simply remain,Horror,Houston,Standard,Afternoon,200,122,0.6134371021882873,10,1220,439.31114285673834,1659.3111428567383,2024-06-20
Hundred step stay,Drama,Chicago,Standard,Afternoon,150,85,0.570399236953901,10,850,353.00838427222976,1203.0083842722297,2025-03-15
Why,Action,Chicago,IMAX,Late Night,100,57,0.5773090074519732,18,1026,235.52794411932896,1261.527944119329,2025-01-23
Check strong might,Horror,Miami,IMAX,Morning,150,85,0.5707637579470979,18,1530,256.7306840889883,1786.7306840889883,2024-11-29
Save standard learn,Action,Chicago,Standard,Morning,150,115,0.7700655145300597,10,1150,408.3506408415763,1558.3506408415763,2024-11-27
Hair raise,Action,Chicago,Standard,Afternoon,200,137,0.6890335083421293,10,1370,559.3265545231777,1929.3265545231777,2024-11-26
Dark live,Drama,Los Angeles,3D,Morning,100,20,0.2,15,300,62.57093517373667,362.57093517373664,2024-06-27
Husband,Horror,Chicago,IMAX,Late Night,150,104,0.6983851164794641,18,1872,714.2332350621501,2586.23323506215,2024-08-08
Continue,Sci-Fi,New York,3D,Evening,150,109,0.7292104292078162,15,1635,402.55965857106236,2037.5596585710623,2025-02-23
Blue artist new,Sci-Fi,Houston,Standard,Evening,100,69,0.6971936865331153,10,690,395.5966466953923,1085.5966466953923,2024-08-01
Coach relate year human,Horror,Los Angeles,3D,Afternoon,200,108,0.5417222320366671,15,1620,410.19401182278165,2030.1940118227817,2024-11-26
Out our,Sci-Fi,Chicago,IMAX,Evening,200,173,0.868616907997902,18,3114,838.1188330480071,3952.118833048007,2025-01-27
